Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_ID_Original
FB-8325,TRX-18474,5.0,2.0,Precio justo,No,0,43,65.5,FB-8325
FB-8326,TRX-10712,3.0,5.0,No volvería,,1,55,-59.1,FB-8326
FB-8327,TRX-13678,3.0,3.0,Dañado,Maybe,0,39,58.5,FB-8327
FB-8328,TRX-10769,5.0,2.0,Precio justo,Maybe,0,29,41.9,FB-8328
FB-8329,TRX-14553,1.0,4.0,Precio justo,Sí,0,80,11.2,FB-8329
FB-8330,TRX-16882,1.0,1.0,Lento,No,0,33,-65.1,FB-8330
FB-8331,TRX-18723,2.0,3.0,Dañado,Sí,0,75,-90.4,FB-8331
FB-8332,TRX-17354,4.0,1.0,Precio justo,,1,32,-56.6,FB-8332
FB-8333,TRX-15181,4.0,2.0,Lento,Sí,1,22,75.4,FB-8333
FB-8334,TRX-10084,2.0,2.0,Excelente,Maybe,0,68,-46.1,FB-8334
FB-8335,TRX-16420,5.0,1.0,,Sí,0,58,-10.6,FB-8335
FB-8336,TRX-13188,5.0,2.0,Precio justo,Sí,1,21,99.5,FB-8336
FB-8337,TRX-15483,3.0,2.0,Excelente,Maybe,0,64,1.9,FB-8337
FB-8338,TRX-11340,4.0,5.0,Dañado,,0,39,53.5,FB-8338
FB-8339,TRX-19368,3.0,3.0,Dañado,,1,48,59.0,FB-8339
FB-8340,TRX-10415,3.0,4.0,Precio justo,,0,46,75.9,FB-8340
FB-8341,TRX-13696,4.0,5.0,,,0,58,-33.4,FB-8341
FB-8342,TRX-16943,5.0,2.0,,Maybe,0,78,-69.5,FB-8342
FB-8343,TRX-11219,1.0,4.0,No volvería,,1,70,77.7,FB-8343
FB-8344,TRX-14095,5.0,2.0,Lento,Maybe,1,33,21.9,FB-8344
FB-8345,TRX-13225,5.0,3.0,Lento,Maybe,1,72,19.2,FB-8345
FB-8346,TRX-12694,3.0,2.0,No volvería,Sí,1,34,14.0,FB-8346
FB-8347,TRX-15394,3.0,1.0,,Sí,0,35,-93.0,FB-8347
FB-8348,TRX-15092,3.0,1.0,Excelente,Maybe,0,54,-50.2,FB-8348
FB-8349,TRX-11029,4.0,1.0,,Sí,0,77,34.5,FB-8349
FB-8350,TRX-11584,4.0,1.0,,Sí,0,46,-93.4,FB-8350
FB-8351,TRX-10456,2.0,4.0,Dañado,No,0,39,21.3,FB-8351
FB-8352,TRX-17863,3.0,1.0,Precio justo,No,0,71,-90.0,FB-8352
FB-8353,TRX-17077,4.0,2.0,Lento,No,0,62,-98.3,FB-8353
FB-8354,TRX-10393,2.0,5.0,Lento,,1,69,78.3,FB-8354
FB-8355,TRX-19708,3.0,2.0,Precio justo,Sí,0,75,82.2,FB-8355
FB-8356,TRX-15477,3.0,2.0,Precio justo,,0,20,-42.0,FB-8356
FB-8357,TRX-14102,1.0,2.0,Lento,Maybe,0,18,73.0,FB-8357
FB-8358,TRX-14049,4.0,2.0,Lento,,0,72,-85.0,FB-8358
FB-8359,TRX-11766,2.0,5.0,Lento,Sí,0,62,-17.7,FB-8359
FB-8360,TRX-17759,3.0,1.0,Precio justo,No,0,74,-4.7,FB-8360
FB-8361,TRX-13905,4.0,3.0,,,1,34,-18.3,FB-8361
FB-8362,TRX-15583,2.0,4.0,Excelente,Sí,0,46,-30.3,FB-8362
FB-8363,TRX-10891,1.0,5.0,Lento,No,0,35,22.3,FB-8363
FB-8364,TRX-15465,2.0,5.0,,Maybe,1,26,35.3,FB-8364
FB-8365,TRX-18514,3.0,5.0,,Maybe,0,32,91.7,FB-8365
FB-8366,TRX-13878,5.0,4.0,Excelente,Maybe,0,26,-74.7,FB-8366
FB-8367,TRX-11194,5.0,2.0,Lento,,0,48,80.1,FB-8367
FB-8368,TRX-19829,1.0,4.0,Precio justo,Maybe,1,19,59.5,FB-8368
FB-8369,TRX-17184,3.0,5.0,No volvería,,0,71,-43.5,FB-8369
FB-8370,TRX-11567,3.0,2.0,Excelente,,0,65,-59.9,FB-8370
FB-8371,TRX-17314,4.0,5.0,,,1,18,-76.7,FB-8371
FB-8372,TRX-19485,5.0,3.0,,,0,80,-15.3,FB-8372
FB-8373,TRX-12045,4.0,1.0,No volvería,No,1,51,10.0,FB-8373
FB-8374,TRX-11401,3.0,1.0,Lento,No,0,82,14.0,FB-8374
FB-8375,TRX-10994,1.0,5.0,,,0,28,-16.6,FB-8375
FB-8376,TRX-10546,5.0,2.0,Lento,No,0,26,37.1,FB-8376
FB-8377,TRX-16183,4.0,3.0,,Sí,1,24,41.6,FB-8377
FB-8378,TRX-15132,1.0,3.0,Precio justo,No,1,63,3.0,FB-8378
FB-8379,TRX-11065,3.0,2.0,No volvería,Maybe,1,54,10.3,FB-8379
FB-8380,TRX-12089,2.0,2.0,No volvería,,0,66,-61.0,FB-8380
FB-8381,TRX-11015,2.0,3.0,Lento,No,0,25,10.8,FB-8381
FB-8382,TRX-17240,5.0,1.0,,No,0,78,-84.9,FB-8382
FB-8383,TRX-10897,1.0,1.0,Dañado,,1,53,14.1,FB-8383
FB-8384,TRX-14939,4.0,3.0,,,0,19,28.6,FB-8384
FB-8385,TRX-17075,1.0,4.0,,Sí,0,62,96.4,FB-8385
FB-8386,TRX-11077,5.0,3.0,,Sí,0,23,-15.0,FB-8386
FB-8387,TRX-11668,3.0,5.0,,,1,54,-0.9,FB-8387
FB-8388,TRX-10914,1.0,4.0,Dañado,,1,74,-9.6,FB-8388
FB-8389,TRX-19162,5.0,2.0,No volvería,Sí,1,36,-48.0,FB-8389
FB-8390,TRX-10855,5.0,3.0,,Sí,1,69,-81.1,FB-8390
FB-8391,TRX-14831,4.0,3.0,No volvería,No,1,48,28.1,FB-8391
FB-8392,TRX-16249,3.0,4.0,,No,0,64,-85.6,FB-8392
FB-8393,TRX-16581,1.0,3.0,Excelente,Maybe,0,56,-14.0,FB-8393
FB-8394,TRX-11570,5.0,5.0,Lento,Maybe,1,68,-97.8,FB-8394
FB-8395,TRX-16735,3.0,1.0,Dañado,Sí,0,72,88.1,FB-8395
FB-8396,TRX-13819,4.0,3.0,Precio justo,,0,38,39.5,FB-8396
FB-8397,TRX-19823,5.0,1.0,Excelente,,1,50,-55.4,FB-8397
FB-8398,TRX-10173,4.0,2.0,Dañado,No,1,38,-44.8,FB-8398
FB-8399,TRX-17428,3.0,2.0,Lento,Maybe,1,27,-35.6,FB-8399
FB-8400,TRX-16290,4.0,3.0,Lento,No,0,50,3.8,FB-8400
FB-8401,TRX-17605,1.0,2.0,,,1,21,26.4,FB-8401
FB-8402,TRX-17014,4.0,3.0,Lento,No,0,65,-84.7,FB-8402
FB-8403,TRX-11659,2.0,1.0,Dañado,No,0,74,32.1,FB-8403
FB-8404,TRX-15564,2.0,4.0,Lento,No,0,29,-85.1,FB-8404
FB-8405,TRX-10425,2.0,3.0,,Sí,1,27,82.8,FB-8405
FB-8406,TRX-17439,2.0,4.0,,Maybe,1,84,-0.5,FB-8406
FB-8407,TRX-18474,1.0,1.0,Precio justo,No,1,25,86.7,FB-8407
FB-8408,TRX-15377,5.0,1.0,,No,0,39,28.5,FB-8408
FB-8409,TRX-19630,2.0,4.0,,No,1,52,-19.8,FB-8409
FB-8410,TRX-13153,2.0,3.0,Lento,Maybe,0,21,56.6,FB-8410
FB-8411,TRX-11769,5.0,4.0,Excelente,,0,33,-86.4,FB-8411
FB-8412,TRX-11682,2.0,3.0,,Sí,0,54,17.4,FB-8412
FB-8413,TRX-10201,5.0,3.0,Precio justo,Sí,0,39,-48.5,FB-8413
FB-8414,TRX-19751,2.0,4.0,,No,0,79,68.5,FB-8414
FB-8415,TRX-11106,5.0,1.0,Excelente,,0,67,78.1,FB-8415
FB-8416,TRX-19713,5.0,5.0,,,1,77,17.1,FB-8416
FB-8417,TRX-13172,3.0,2.0,,,1,44,-47.8,FB-8417
FB-8418,TRX-19391,4.0,5.0,Excelente,,0,69,-22.2,FB-8418
FB-8419,TRX-12064,5.0,1.0,,No,1,57,24.1,FB-8419
FB-8420,TRX-18337,2.0,2.0,No volvería,Sí,1,47,-15.0,FB-8420
FB-8421,TRX-14198,1.0,4.0,No volvería,Maybe,1,69,55.4,FB-8421
FB-8422,TRX-15822,5.0,5.0,Lento,No,0,55,-26.2,FB-8422
FB-8423,TRX-16897,2.0,3.0,Precio justo,Maybe,0,32,1.1,FB-8423
FB-8424,TRX-17887,5.0,1.0,,Sí,1,45,-62.2,FB-8424
FB-8425,TRX-17284,3.0,1.0,Dañado,No,1,76,39.6,FB-8425
FB-8426,TRX-13046,1.0,1.0,No volvería,No,0,57,73.0,FB-8426
FB-8427,TRX-13983,1.0,5.0,Precio justo,,1,22,-26.7,FB-8427
FB-8428,TRX-12255,2.0,3.0,No volvería,Maybe,1,56,90.9,FB-8428
FB-8429,TRX-10722,4.0,5.0,,Maybe,1,73,-92.3,FB-8429
FB-8430,TRX-10991,3.0,3.0,Precio justo,Maybe,1,52,-55.9,FB-8430
FB-8431,TRX-12091,4.0,2.0,Lento,,1,34,-17.5,FB-8431
FB-8432,TRX-15106,1.0,4.0,Excelente,,0,36,-15.1,FB-8432
FB-8433,TRX-19576,1.0,1.0,No volvería,,1,35,58.7,FB-8433
FB-8434,TRX-17140,4.0,3.0,,,0,19,77.4,FB-8434
FB-8435,TRX-18407,5.0,5.0,Excelente,No,1,83,-39.4,FB-8435
FB-8436,TRX-15861,4.0,5.0,,Sí,0,66,27.8,FB-8436
FB-8437,TRX-15098,4.0,1.0,Excelente,Sí,1,49,10.3,FB-8437
FB-8438,TRX-19562,5.0,1.0,,Sí,0,55,-64.5,FB-8438
FB-8439,TRX-18866,5.0,1.0,,Maybe,0,43,-34.8,FB-8439
FB-8440,TRX-12385,5.0,2.0,,Maybe,0,70,-96.0,FB-8440
FB-8441,TRX-12415,3.0,4.0,Dañado,Sí,1,67,-39.2,FB-8441
FB-8442,TRX-17692,1.0,3.0,Dañado,No,1,49,-78.9,FB-8442
FB-8443,TRX-15057,1.0,1.0,Lento,,1,39,79.7,FB-8443
FB-8444,TRX-19884,5.0,3.0,Precio justo,Sí,1,64,79.8,FB-8444
FB-8445,TRX-15618,5.0,5.0,,Maybe,1,18,36.0,FB-8445
FB-8446,TRX-14768,3.0,4.0,Lento,Maybe,0,55,98.6,FB-8446
FB-8447,TRX-16042,3.0,4.0,Precio justo,,0,72,16.0,FB-8447
FB-8448,TRX-10132,2.0,3.0,,Maybe,1,23,-59.9,FB-8448
FB-8449,TRX-18481,4.0,5.0,,Maybe,1,37,76.9,FB-8449
FB-8450,TRX-19608,3.0,5.0,Dañado,,1,79,-58.3,FB-8450
FB-8451,TRX-12369,1.0,2.0,Lento,,0,35,-46.6,FB-8451
FB-8452,TRX-10939,1.0,1.0,Precio justo,Sí,1,49,31.7,FB-8452
FB-8453,TRX-13889,3.0,5.0,,Sí,1,41,-74.1,FB-8453
FB-8454,TRX-18308,4.0,1.0,Dañado,,1,71,22.0,FB-8454
FB-8455,TRX-19166,3.0,1.0,Precio justo,No,1,68,-39.4,FB-8455
FB-8456,TRX-10894,2.0,3.0,Lento,Maybe,0,29,25.2,FB-8456
FB-8457,TRX-16915,2.0,1.0,No volvería,Sí,0,51,59.6,FB-8457
FB-8458,TRX-15633,2.0,3.0,No volvería,Maybe,1,78,-21.1,FB-8458
FB-8459,TRX-13201,3.0,4.0,,Maybe,1,80,-33.8,FB-8459
FB-8460,TRX-13282,4.0,5.0,Lento,Maybe,1,56,-33.9,FB-8460
FB-8461,TRX-13297,5.0,3.0,,No,0,54,-28.5,FB-8461
FB-8462,TRX-11120,1.0,2.0,Excelente,Maybe,0,29,56.7,FB-8462
FB-8463,TRX-15595,5.0,3.0,,Maybe,0,33,-13.9,FB-8463
FB-8464,TRX-13102,4.0,1.0,,Sí,1,36,42.7,FB-8464
FB-8465,TRX-17794,3.0,2.0,No volvería,Maybe,1,18,48.0,FB-8465
FB-8466,TRX-17657,3.0,1.0,,No,0,82,6.6,FB-8466
FB-8467,TRX-19826,3.0,2.0,No volvería,No,1,36,-8.9,FB-8467
FB-8468,TRX-15425,2.0,3.0,No volvería,Maybe,1,69,-24.3,FB-8468
FB-8469,TRX-19476,2.0,1.0,Excelente,No,1,61,31.0,FB-8469
FB-8470,TRX-19274,2.0,3.0,Dañado,,1,61,2.9,FB-8470
FB-8471,TRX-15499,5.0,5.0,Dañado,No,0,19,-41.7,FB-8471
FB-8472,TRX-14909,1.0,2.0,,,0,21,6.6,FB-8472
FB-8473,TRX-16859,3.0,4.0,Excelente,No,1,36,31.6,FB-8473
FB-8474,TRX-15384,3.0,4.0,,No,1,62,8.9,FB-8474
FB-8475,TRX-12658,5.0,3.0,Excelente,Sí,0,50,-97.0,FB-8475
FB-8476,TRX-11717,1.0,2.0,Lento,Maybe,1,34,98.6,FB-8476
FB-8477,TRX-17443,1.0,2.0,Lento,Sí,1,74,51.4,FB-8477
FB-8478,TRX-10691,5.0,3.0,,,1,34,-51.3,FB-8478
FB-8479,TRX-18125,3.0,4.0,,Sí,0,21,52.1,FB-8479
FB-8480,TRX-13594,4.0,5.0,Lento,Sí,0,25,53.5,FB-8480
FB-8481,TRX-10060,4.0,4.0,Dañado,No,1,54,20.2,FB-8481
FB-8482,TRX-13654,1.0,1.0,,,0,19,24.9,FB-8482
FB-8483,TRX-13772,1.0,4.0,,No,1,43,-67.7,FB-8483
FB-8484,TRX-17643,3.0,1.0,Precio justo,,1,58,-25.6,FB-8484
FB-8485,TRX-13492,1.0,1.0,No volvería,,1,30,17.6,FB-8485
FB-8486,TRX-13916,5.0,5.0,Lento,No,1,41,-84.5,FB-8486
FB-8487,TRX-17876,4.0,5.0,,Maybe,0,79,95.6,FB-8487
FB-8488,TRX-15431,4.0,4.0,No volvería,Maybe,0,82,-79.6,FB-8488
FB-8489,TRX-16158,1.0,3.0,Excelente,,1,48,-19.3,FB-8489
FB-8490,TRX-13363,5.0,4.0,Dañado,Maybe,1,35,82.7,FB-8490
FB-8491,TRX-16558,1.0,5.0,Lento,No,0,32,-97.0,FB-8491
FB-8492,TRX-13018,1.0,1.0,,No,0,41,36.6,FB-8492
FB-8493,TRX-10110,5.0,1.0,,No,0,82,-22.3,FB-8493
FB-8494,TRX-15944,5.0,3.0,Precio justo,Sí,0,32,43.4,FB-8494
FB-8495,TRX-10162,2.0,4.0,,Sí,1,68,32.8,FB-8495
FB-8496,TRX-11208,4.0,3.0,Dañado,No,0,37,19.4,FB-8496
FB-8497,TRX-15863,1.0,3.0,Excelente,,0,69,73.1,FB-8497
FB-8498,TRX-10491,3.0,4.0,,Sí,1,22,-99.0,FB-8498
FB-8499,TRX-19088,1.0,2.0,,,1,71,-70.8,FB-8499
FB-8500,TRX-11887,1.0,4.0,,No,0,54,57.4,FB-8500
FB-8501,TRX-12333,3.0,3.0,,,0,79,27.0,FB-8501
FB-8502,TRX-14760,4.0,2.0,,No,1,28,85.1,FB-8502
FB-8503,TRX-17215,2.0,3.0,No volvería,,1,59,-12.2,FB-8503
FB-8504,TRX-13185,5.0,3.0,Dañado,Sí,1,23,9.9,FB-8504
FB-8505,TRX-19595,2.0,3.0,,,1,62,24.8,FB-8505
FB-8506,TRX-15896,1.0,1.0,No volvería,No,0,74,-64.8,FB-8506
FB-8507,TRX-10719,1.0,4.0,,Maybe,1,56,-71.3,FB-8507
FB-8508,TRX-10486,3.0,5.0,Lento,Maybe,0,54,-49.3,FB-8508
FB-8509,TRX-13262,3.0,1.0,,Sí,0,57,-22.8,FB-8509
FB-8510,TRX-13241,1.0,4.0,,No,0,75,-2.5,FB-8510
FB-8511,TRX-14654,2.0,1.0,Excelente,,0,24,-7.1,FB-8511
FB-8512,TRX-12853,2.0,4.0,Precio justo,No,1,57,58.4,FB-8512
FB-8513,TRX-13587,4.0,2.0,Dañado,No,1,52,-73.2,FB-8513
FB-8514,TRX-14292,1.0,5.0,,Sí,1,31,-26.2,FB-8514
FB-8515,TRX-12855,5.0,2.0,No volvería,,1,26,89.2,FB-8515
FB-8516,TRX-15567,5.0,2.0,Excelente,No,0,56,54.4,FB-8516
FB-8517,TRX-19085,2.0,4.0,,Maybe,0,62,-14.4,FB-8517
FB-8518,TRX-14029,3.0,3.0,Excelente,,1,78,16.2,FB-8518
FB-8519,TRX-12925,3.0,3.0,,Maybe,1,67,-6.0,FB-8519
FB-8520,TRX-13211,2.0,3.0,Lento,Maybe,0,57,-23.2,FB-8520
FB-8521,TRX-10352,4.0,3.0,Dañado,Sí,1,45,-73.4,FB-8521
FB-8522,TRX-12884,1.0,5.0,Lento,Maybe,0,53,-66.5,FB-8522
FB-8523,TRX-14289,5.0,2.0,Lento,Maybe,0,27,-42.4,FB-8523
FB-8524,TRX-11657,2.0,1.0,Lento,Sí,0,78,-27.0,FB-8524
FB-8525,TRX-10343,3.0,5.0,Excelente,No,1,54,-49.7,FB-8525
FB-8526,TRX-12248,1.0,4.0,No volvería,No,0,41,15.5,FB-8526
FB-8527,TRX-16208,5.0,5.0,No volvería,No,0,51,19.6,FB-8527
FB-8528,TRX-11818,4.0,5.0,Precio justo,Maybe,0,18,-90.8,FB-8528
FB-8529,TRX-15544,2.0,4.0,,No,0,38,29.9,FB-8529
FB-8530,TRX-13444,1.0,1.0,Precio justo,,1,61,-6.5,FB-8530
FB-8531,TRX-14998,5.0,2.0,No volvería,Maybe,1,57,9.4,FB-8531
FB-8532,TRX-17474,4.0,5.0,Lento,No,1,69,78.7,FB-8532
FB-8533,TRX-13934,3.0,4.0,Excelente,Maybe,0,18,-63.3,FB-8533
FB-8534,TRX-16056,1.0,4.0,Lento,,1,70,-19.1,FB-8534
FB-8535,TRX-16100,2.0,1.0,Lento,Sí,0,84,-3.0,FB-8535
FB-8536,TRX-12807,5.0,5.0,,Maybe,0,50,18.2,FB-8536
FB-8537,TRX-18633,3.0,4.0,Lento,Sí,1,28,35.5,FB-8537
FB-8538,TRX-17106,3.0,1.0,Dañado,,0,58,-74.1,FB-8538
FB-8539,TRX-11071,5.0,1.0,Dañado,Sí,0,66,49.8,FB-8539
FB-8540,TRX-11941,5.0,4.0,Lento,,1,77,-55.8,FB-8540
FB-8541,TRX-12366,5.0,4.0,Precio justo,Sí,1,63,90.2,FB-8541
FB-8542,TRX-12142,1.0,5.0,Precio justo,,0,33,-78.9,FB-8542
FB-8543,TRX-13107,2.0,5.0,No volvería,No,1,51,97.3,FB-8543
FB-8544,TRX-13140,3.0,2.0,Excelente,No,0,41,85.6,FB-8544
FB-8545,TRX-18725,4.0,4.0,Dañado,No,1,25,77.8,FB-8545
FB-8546,TRX-16196,5.0,3.0,,Sí,1,47,-93.9,FB-8546
FB-8547,TRX-16131,2.0,3.0,Lento,Sí,0,70,-59.7,FB-8547
FB-8548,TRX-15209,4.0,2.0,,,0,70,13.6,FB-8548
FB-8549,TRX-19823,1.0,4.0,Dañado,,0,82,44.3,FB-8549
FB-8550,TRX-17037,3.0,1.0,,Maybe,1,44,47.0,FB-8550
FB-8551,TRX-14006,2.0,3.0,No volvería,Maybe,1,30,-90.8,FB-8551
FB-8552,TRX-10756,2.0,5.0,Precio justo,Sí,1,24,37.7,FB-8552
FB-8553,TRX-19622,3.0,3.0,,Sí,0,44,-0.7,FB-8553
FB-8554,TRX-13098,3.0,4.0,Precio justo,No,1,53,-37.3,FB-8554
FB-8555,TRX-18773,5.0,3.0,,No,1,84,37.9,FB-8555
FB-8556,TRX-14819,3.0,2.0,,Maybe,1,73,-49.9,FB-8556
FB-8557,TRX-12434,2.0,5.0,Excelente,,1,31,29.0,FB-8557
FB-8558,TRX-15368,5.0,2.0,Excelente,,0,18,22.4,FB-8558
FB-8559,TRX-14049,3.0,1.0,,,1,56,18.2,FB-8559
FB-8560,TRX-10872,4.0,1.0,No volvería,Sí,0,36,6.6,FB-8560
FB-8561,TRX-14588,4.0,1.0,Excelente,No,0,84,-45.5,FB-8561
FB-8562,TRX-12071,3.0,1.0,No volvería,,0,64,-59.8,FB-8562
FB-8563,TRX-18327,2.0,4.0,,No,1,68,-23.4,FB-8563
FB-8564,TRX-19569,5.0,4.0,,,1,82,94.2,FB-8564
FB-8565,TRX-18011,5.0,4.0,,Maybe,0,24,57.5,FB-8565
FB-8566,TRX-13428,5.0,2.0,Dañado,No,1,64,-23.1,FB-8566
FB-8567,TRX-11333,1.0,2.0,Lento,Maybe,1,24,36.7,FB-8567
FB-8568,TRX-17711,3.0,3.0,Precio justo,No,0,75,-43.8,FB-8568
FB-8569,TRX-11062,1.0,5.0,,,0,73,-57.1,FB-8569
FB-8570,TRX-12743,1.0,2.0,Lento,,1,51,16.7,FB-8570
FB-8571,TRX-18333,4.0,3.0,,,1,65,-48.8,FB-8571
FB-8572,TRX-16358,5.0,1.0,Dañado,,1,55,9.3,FB-8572
FB-8573,TRX-18342,1.0,1.0,,,0,57,-84.0,FB-8573
FB-8574,TRX-16131,2.0,2.0,,,0,46,67.0,FB-8574
FB-8575,TRX-18168,3.0,4.0,Excelente,,0,54,-23.6,FB-8575
FB-8576,TRX-18501,2.0,3.0,Precio justo,Sí,1,24,-96.9,FB-8576
FB-8577,TRX-17606,5.0,5.0,Excelente,No,0,56,91.7,FB-8577
FB-8578,TRX-12932,4.0,3.0,Lento,Maybe,1,35,9.1,FB-8578
FB-8579,TRX-15272,2.0,4.0,,Sí,0,27,83.2,FB-8579
FB-8580,TRX-16125,2.0,4.0,Excelente,No,1,73,-62.4,FB-8580
FB-8581,TRX-18609,1.0,2.0,No volvería,Maybe,1,40,-40.0,FB-8581
FB-8582,TRX-17918,2.0,4.0,Lento,No,1,73,-23.4,FB-8582
FB-8583,TRX-18106,4.0,4.0,Excelente,Maybe,0,50,-60.9,FB-8583
FB-8584,TRX-17762,2.0,5.0,Lento,Maybe,0,62,-9.2,FB-8584
FB-8585,TRX-14396,2.0,4.0,Excelente,Maybe,1,51,-43.7,FB-8585
FB-8586,TRX-19522,5.0,1.0,Excelente,No,0,23,-74.9,FB-8586
FB-8587,TRX-16569,4.0,4.0,,No,1,27,-83.7,FB-8587
FB-8588,TRX-19567,2.0,1.0,,Maybe,1,84,-48.4,FB-8588
FB-8589,TRX-10599,5.0,5.0,,Maybe,1,55,96.2,FB-8589
FB-8590,TRX-13394,3.0,2.0,Lento,,1,61,-48.7,FB-8590
FB-8591,TRX-13596,2.0,1.0,Dañado,Maybe,0,26,71.1,FB-8591
FB-8592,TRX-13325,2.0,2.0,,,1,47,-8.2,FB-8592
FB-8593,TRX-17406,5.0,2.0,Lento,,0,79,-49.5,FB-8593
FB-8594,TRX-13840,5.0,1.0,Precio justo,,0,50,64.6,FB-8594
FB-8595,TRX-16486,5.0,3.0,Precio justo,Maybe,1,29,51.0,FB-8595
FB-8596,TRX-13581,2.0,4.0,Dañado,Maybe,0,81,23.5,FB-8596
FB-8597,TRX-15013,1.0,5.0,Excelente,Maybe,0,52,-42.7,FB-8597
FB-8598,TRX-16963,1.0,2.0,Lento,Maybe,1,79,52.4,FB-8598
FB-8599,TRX-16178,5.0,3.0,,,1,34,-96.1,FB-8599
FB-8600,TRX-19361,3.0,2.0,,Maybe,1,50,-44.0,FB-8600
FB-8601,TRX-12575,1.0,3.0,Excelente,,1,51,72.4,FB-8601
FB-8602,TRX-16129,3.0,5.0,Excelente,,1,78,-53.2,FB-8602
FB-8603,TRX-14170,1.0,3.0,Precio justo,,1,79,25.9,FB-8603
FB-8604,TRX-19020,1.0,5.0,,No,0,27,-4.1,FB-8604
FB-8605,TRX-11388,2.0,4.0,,Sí,0,67,-14.2,FB-8605
FB-8606,TRX-12200,1.0,3.0,,,0,69,37.2,FB-8606
FB-8607,TRX-11376,5.0,2.0,Lento,,0,24,-92.4,FB-8607
FB-8608,TRX-14834,2.0,4.0,No volvería,Sí,1,59,-0.4,FB-8608
FB-8609,TRX-17282,1.0,2.0,,No,0,74,-12.0,FB-8609
FB-8610,TRX-18500,3.0,2.0,,Maybe,1,50,50.2,FB-8610
FB-8611,TRX-15760,2.0,4.0,,No,1,71,-14.7,FB-8611
FB-8612,TRX-13771,2.0,4.0,Precio justo,Maybe,1,72,81.0,FB-8612
FB-8613,TRX-19567,2.0,5.0,,Sí,1,26,98.5,FB-8613
FB-8614,TRX-10674,1.0,3.0,Excelente,No,0,62,75.2,FB-8614
FB-8615,TRX-17622,5.0,5.0,Excelente,Sí,1,55,59.2,FB-8615
FB-8616,TRX-18392,4.0,1.0,No volvería,No,0,36,43.4,FB-8616
FB-8617,TRX-15511,4.0,1.0,Excelente,No,1,61,12.2,FB-8617
FB-8618,TRX-16981,4.0,5.0,Dañado,Sí,1,79,57.4,FB-8618
FB-8619,TRX-17391,1.0,5.0,No volvería,Sí,0,30,20.6,FB-8619
FB-8620,TRX-17660,3.0,3.0,,Sí,1,52,92.4,FB-8620
FB-8621,TRX-17086,2.0,4.0,Excelente,Maybe,1,66,77.9,FB-8621
FB-8622,TRX-16700,2.0,1.0,Precio justo,Sí,0,58,15.3,FB-8622
FB-8623,TRX-16021,5.0,4.0,Precio justo,,1,72,-15.0,FB-8623
FB-8624,TRX-18151,2.0,2.0,,,0,32,-60.6,FB-8624
FB-8625,TRX-15194,5.0,2.0,Dañado,Sí,0,31,-51.1,FB-8625
FB-8626,TRX-14473,1.0,4.0,No volvería,Sí,0,76,-56.2,FB-8626
FB-8627,TRX-16264,4.0,2.0,No volvería,No,0,63,78.3,FB-8627
FB-8628,TRX-10404,5.0,1.0,Excelente,,1,45,83.4,FB-8628
FB-8629,TRX-12942,5.0,1.0,Excelente,Maybe,0,76,-36.0,FB-8629
FB-8630,TRX-17236,2.0,2.0,Lento,No,1,55,40.4,FB-8630
FB-8631,TRX-13830,1.0,1.0,,Maybe,0,57,-75.1,FB-8631
FB-8632,TRX-14351,4.0,2.0,Dañado,Sí,0,68,12.3,FB-8632
FB-8633,TRX-11243,1.0,3.0,No volvería,No,0,26,-40.1,FB-8633
FB-8634,TRX-15883,4.0,3.0,Excelente,,0,28,90.1,FB-8634
FB-8635,TRX-11350,3.0,4.0,,No,1,37,-72.8,FB-8635
FB-8636,TRX-14825,1.0,2.0,No volvería,Maybe,0,51,-73.0,FB-8636
FB-8637,TRX-18220,3.0,3.0,,,0,50,54.3,FB-8637
FB-8638,TRX-18401,4.0,3.0,Dañado,Maybe,1,45,-37.6,FB-8638
FB-8639,TRX-18956,5.0,1.0,Precio justo,,0,70,-48.9,FB-8639
FB-8640,TRX-11280,3.0,4.0,Dañado,Sí,0,53,-58.1,FB-8640
FB-8641,TRX-14528,4.0,4.0,No volvería,Sí,0,58,-49.4,FB-8641
FB-8642,TRX-13731,4.0,3.0,Excelente,Sí,1,47,97.8,FB-8642
FB-8643,TRX-11612,3.0,3.0,No volvería,,0,44,-9.3,FB-8643
FB-8644,TRX-11942,1.0,4.0,Lento,No,1,67,-49.9,FB-8644
FB-8645,TRX-11168,5.0,1.0,,Sí,0,28,-87.4,FB-8645
FB-8646,TRX-15902,4.0,5.0,Dañado,,0,34,-75.8,FB-8646
FB-8647,TRX-10627,1.0,1.0,Lento,,0,67,31.4,FB-8647
FB-8648,TRX-18946,4.0,5.0,No volvería,Sí,1,49,-47.9,FB-8648
FB-8649,TRX-13281,4.0,4.0,,,1,40,11.2,FB-8649
FB-8650,TRX-15468,4.0,4.0,No volvería,,0,62,10.5,FB-8650
FB-8651,TRX-13221,1.0,4.0,,Sí,1,35,-27.6,FB-8651
FB-8652,TRX-15394,2.0,2.0,Lento,No,1,39,42.7,FB-8652
FB-8653,TRX-14096,5.0,2.0,Excelente,Maybe,1,45,-93.3,FB-8653
FB-8654,TRX-14959,5.0,2.0,Excelente,No,0,66,-16.6,FB-8654
